Timestamp,League,DisplayName,BaseName,ClassName,Rarity,StackSize,Enchanted1_Display
2026-01-15T19:28:08.2075908+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-15T19:28:08.2075937+00:00,Unknown,Replica Wings of Entropy,Ezomyte Axe,Two Hand Axe,Unique,,
2026-01-15T21:22:36.0399870+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-15T21:22:36.0400448+00:00,Unknown,Demon Dagger,Demon Dagger,Rune Dagger,Rare,,Enchantment Caster Damage Modifier Effect and Attribute Requirement
2026-01-15T21:22:36.0432934+00:00,Unknown,Replica Heatshiver,Leather Hood,Helmet,Unique,,
2026-01-15T21:22:36.0436339+00:00,Unknown,17x Orb of Binding,Orb of Binding,StackableCurrency,,17,
2026-01-15T21:22:48.1724231+00:00,Unknown,Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-15T21:22:51.3541732+00:00,Unknown,Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-15T21:23:23.9753222+00:00,Unknown,Ceremonial Axe,Ceremonial Axe,One Hand Axe,Rare,,Enchantment Physical Modifier Effect and No Green Sockets
2026-01-15T21:23:23.9753470+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-15T21:23:23.9753532+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-15T21:23:23.9753558+00:00,Unknown,Apex Cleaver,Apex Cleaver,Two Hand Axe,Rare,,
2026-01-15T21:23:34.1452327+00:00,Unknown,Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-15T21:24:07.6981776+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:28.3886924+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:28.3887035+00:00,Unknown,Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-15T21:24:28.3887165+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-15T21:24:28.3887253+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-15T21:24:39.1355480+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-15T21:24:43.0706267+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:44.0886088+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:44.0886456+00:00,Unknown,Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-15T21:24:45.3426376+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:45.3426497+00:00,Unknown,Anarchic Spiritblade,Anarchic Spiritblade,One Hand Sword,Rare,,
2026-01-15T21:24:46.3520039+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-15T21:24:47.3740024+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:24:48.3782505+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:25:16.8818438+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:25:16.8818566+00:00,Unknown,Savant's Robe,Savant's Robe,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-15T21:25:30.3030268+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
2026-01-15T21:25:30.3030560+00:00,Unknown,Savant's Robe,Savant's Robe,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-15T21:25:37.5299287+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:25:37.5299517+00:00,Unknown,Replica Bones of Ullr,Silk Slippers,Boots,Unique,,
2026-01-15T21:26:24.5409506+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-15T21:26:24.5409602+00:00,Unknown,Replica Rumi's Concoction,Granite Flask,UtilityFlask,Unique,,
2026-01-15T21:26:24.5409629+00:00,Unknown,Replica Prismweave,Rustic Sash,Belt,Unique,,
2026-01-15T21:26:24.5409669+00:00,Unknown,Replica Allure,Vaal Claw,Claw,Unique,,
2026-01-15T21:26:27.1085372+00:00,Unknown,Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-15T21:27:08.3776030+00:00,Unknown,19x Orb of Scouring,Orb of Scouring,StackableCurrency,,19,
2026-01-15T21:27:08.3776178+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-15T21:27:08.8143974+00:00,Unknown,15x Vaal Orb,Vaal Orb,StackableCurrency,,15,
2026-01-15T21:27:08.8144055+00:00,Unknown,Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-15T21:27:08.8144112+00:00,Unknown,15x Chaos Orb,Chaos Orb,StackableCurrency,,15,
2026-01-15T21:27:17.8255559+00:00,Unknown,15x Vaal Orb,Vaal Orb,StackableCurrency,,15,
2026-01-15T21:27:18.8367772+00:00,Unknown,Replica Tasalio’s Sign,Sapphire Ring,Ring,Unique,,
2026-01-15T21:27:20.7601875+00:00,Unknown,15x Vaal Orb,Vaal Orb,StackableCurrency,,15,
2026-01-15T21:28:46.8657917+00:00,Unknown,15x Enkindling Orb,Enkindling Orb,StackableCurrency,,15,
2026-01-15T21:28:46.8658004+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-15T21:28:47.7999562+00:00,Unknown,15x Enkindling Orb,Enkindling Orb,StackableCurrency,,15,
2026-01-15T21:28:47.7999645+00:00,Unknown,Replica Heartbreaker,Royal Skean,Rune Dagger,Unique,,
2026-01-15T21:28:47.7999823+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-15T21:28:47.7999844+00:00,Unknown,Prophecy Wand,Prophecy Wand,Wand,Rare,,Enchantment Attribute Requirement
2026-01-15T21:28:49.2351967+00:00,Unknown,Replica Atziri's Foible,Paua Amulet,Amulet,Unique,,
2026-01-15T21:30:01.2357153+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-15T21:30:01.2357309+00:00,Unknown,Replica Kalisa's Grace,Samite Gloves,Gloves,Unique,,
2026-01-15T21:30:01.6463778+00:00,Unknown,Banishing Blade,Banishing Blade,Two Hand Sword,Rare,,
2026-01-15T21:30:01.6464313+00:00,Unknown,4x Exalted Orb,Exalted Orb,StackableCurrency,,4,
2026-01-15T21:30:09.6897522+00:00,Unknown,Replica Last Resort,Nailed Fist,Claw,Unique,,
2026-01-15T21:30:43.3964123+00:00,Unknown,Vaal Regalia,Vaal Regalia,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-15T21:30:43.3964497+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-15T21:30:44.5153218+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:30:45.0921289+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:30:45.0921703+00:00,Unknown,Vaal Regalia,Vaal Regalia,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-15T21:30:45.0921906+00:00,Unknown,Replica Lioneye's Paws,Bronzescale Boots,Boots,Unique,,
2026-01-15T21:30:45.0921990+00:00,Unknown,1x Divine Orb,Divine Orb,StackableCurrency,,1,
2026-01-15T21:30:56.5283635+00:00,Unknown,17x Orb of Scouring,Orb of Scouring,StackableCurrency,,17,
2026-01-15T21:30:58.9828735+00:00,Unknown,17x Orb of Scouring,Orb of Scouring,StackableCurrency,,17,
2026-01-15T21:31:01.6092483+00:00,Unknown,17x Orb of Scouring,Orb of Scouring,StackableCurrency,,17,
2026-01-15T21:31:04.4670397+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:31:04.4670697+00:00,Unknown,Vaal Regalia,Vaal Regalia,Body Armour,Rare,,Enchantment Life Modifier Effect
2026-01-15T21:32:12.6703673+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-15T21:32:12.6703800+00:00,Unknown,Sadist Garb,Sadist Garb,Body Armour,Rare,,Enchantment Life Modifier Effect and No Blue Sockets
2026-01-15T21:32:12.6703938+00:00,Unknown,Flashfire Blade,Flashfire Blade,Rune Dagger,Rare,,
2026-01-15T21:32:20.1643177+00:00,Unknown,Replica Ambu's Charge,Crusader Chainmail,Body Armour,Unique,,
2026-01-15T21:32:20.1643349+00:00,Unknown,Replica Sorrow of the Divine,Sulphur Flask,UtilityFlask,Unique,,
2026-01-15T21:33:11.3395504+00:00,Unknown,20x Instilling Orb,Instilling Orb,StackableCurrency,,20,
2026-01-15T21:33:11.3395600+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Life Modifier Effect and No Blue Sockets
2026-01-15T21:33:11.3395885+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-15T21:33:11.3395904+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:33:12.8812927+00:00,Unknown,18x Orb of Scouring,Orb of Scouring,StackableCurrency,,18,
2026-01-15T21:33:26.2433877+00:00,Unknown,20x Instilling Orb,Instilling Orb,StackableCurrency,,20,
2026-01-15T21:33:26.2433966+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Life Modifier Effect and No Blue Sockets
2026-01-15T21:33:27.5691281+00:00,Unknown,20x Instilling Orb,Instilling Orb,StackableCurrency,,20,
2026-01-15T21:33:27.5691385+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Life Modifier Effect and No Blue Sockets
2026-01-15T21:33:28.5823110+00:00,Unknown,20x Instilling Orb,Instilling Orb,StackableCurrency,,20,
2026-01-15T21:33:28.5823190+00:00,Unknown,Elegant Ringmail,Elegant Ringmail,Body Armour,Rare,,Enchantment Life Modifier Effect and No Blue Sockets
2026-01-15T21:34:29.4899577+00:00,Unknown,Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-15T21:34:29.4899718+00:00,Unknown,16x Orb of Scouring,Orb of Scouring,StackableCurrency,,16,
2026-01-15T21:34:29.4899747+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:34:29.4899796+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-15T21:34:30.5008811+00:00,Unknown,17x Orb of Scouring,Orb of Scouring,StackableCurrency,,17,
2026-01-15T21:34:56.4849970+00:00,Unknown,Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-15T21:36:27.0255731+00:00,Unknown,Replica Leer Cast,Festival Mask,Helmet,Unique,,
2026-01-15T21:36:27.0255938+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-15T21:36:27.0255979+00:00,Unknown,Eventuality Rod,Eventuality Rod,Warstaff,Rare,,
2026-01-15T21:36:27.0256197+00:00,Unknown,Ranger Bow,Ranger Bow,Bow,Rare,,Enchantment Physical Modifier Effect and No Green Sockets
2026-01-15T21:36:27.0256319+00:00,Unknown,16x Orb of Binding,Orb of Binding,StackableCurrency,,16,
2026-01-15T21:36:56.1379237+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-15T21:36:56.1379473+00:00,Unknown,16x Blessed Orb,Blessed Orb,StackableCurrency,,16,
2026-01-15T21:36:56.1379531+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-15T21:36:57.0125497+00:00,Unknown,Replica Blood Thorn,Gnarled Branch,Staff,Unique,,
2026-01-15T21:36:57.0125608+00:00,Unknown,Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-15T21:37:05.8620859+00:00,Unknown,Replica Lavianga's Spirit,Sanctified Mana Flask,ManaFlask,Unique,,
2026-01-15T21:37:48.5851125+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-15T21:37:48.5851380+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:37:48.5851437+00:00,Unknown,Pneumatic Dagger,Pneumatic Dagger,Dagger,Rare,,
2026-01-15T21:37:49.1151934+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-15T21:37:49.1152037+00:00,Unknown,Replica Advancing Fortress,Gut Ripper,Claw,Unique,,
2026-01-15T21:38:05.6598355+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-15T21:38:28.9707445+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-15T21:38:28.9707626+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-15T21:38:32.6616971+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-15T21:40:06.4578262+00:00,Unknown,Harbinger Bow,Harbinger Bow,Bow,Rare,,Enchantment Ailment Modifier Effect and Socket Penalty
2026-01-15T21:40:06.4578718+00:00,Unknown,Spine Bow,Spine Bow,Bow,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement
2026-01-15T21:40:10.8560177+00:00,Unknown,Harbinger Bow,Harbinger Bow,Bow,Rare,,Enchantment Ailment Modifier Effect and Socket Penalty
2026-01-15T21:40:10.8560530+00:00,Unknown,Spine Bow,Spine Bow,Bow,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement
2026-01-15T21:40:18.4157014+00:00,Unknown,Spine Bow,Spine Bow,Bow,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement
2026-01-15T21:40:18.4157337+00:00,Unknown,Reaver Axe,Reaver Axe,One Hand Axe,Rare,,Enchantment Ailment Modifier Effect and Only Green Sockets
2026-01-15T21:40:18.4157414+00:00,Unknown,Harbinger Bow,Harbinger Bow,Bow,Rare,,Enchantment Ailment Modifier Effect and Socket Penalty
2026-01-15T21:40:18.4157461+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:40:34.7792324+00:00,Unknown,Replica Winterheart,Gold Amulet,Amulet,Unique,,
2026-01-15T21:40:37.1823872+00:00,Unknown,Spine Bow,Spine Bow,Bow,Rare,,Enchantment Mana Modifier Effect and Attribute Requirement
2026-01-15T21:40:37.1824250+00:00,Unknown,Reaver Axe,Reaver Axe,One Hand Axe,Rare,,Enchantment Ailment Modifier Effect and Only Green Sockets
2026-01-15T21:40:37.1824333+00:00,Unknown,Harbinger Bow,Harbinger Bow,Bow,Rare,,Enchantment Ailment Modifier Effect and Socket Penalty
2026-01-15T21:40:37.1824381+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:41:14.9344818+00:00,Unknown,17x Orb of Scouring,Orb of Scouring,StackableCurrency,,17,
2026-01-15T21:41:14.9344918+00:00,Unknown,Replica Allure,Vaal Claw,Claw,Unique,,
2026-01-15T21:41:14.9344966+00:00,Unknown,Replica Restless Ward,Carnal Armour,Body Armour,Unique,,
2026-01-15T21:41:19.9596943+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-15T21:41:19.9597184+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-15T21:41:51.7665232+00:00,Unknown,1x Tempering Orb,Tempering Orb,StackableCurrency,,1,
2026-01-15T21:41:51.7665306+00:00,Unknown,Slaughter Knife,Slaughter Knife,Rune Dagger,Rare,,Enchantment Fire Modifier Effect
2026-01-15T21:41:51.7665413+00:00,Unknown,Replica Tempestuous Steel,War Sword,One Hand Sword,Unique,,
2026-01-15T21:41:51.7665465+00:00,Unknown,16x Regal Orb,Regal Orb,StackableCurrency,,16,
2026-01-15T21:41:54.3519420+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-15T21:44:36.3840595+00:00,Unknown,Midnight Blade,Midnight Blade,One Hand Sword,Rare,,Enchantment Physical Modifier Effect and No Green Sockets
2026-01-15T21:44:36.3841105+00:00,Unknown,Replica Emberwake,Ruby Ring,Ring,Unique,,
2026-01-15T21:44:36.3841299+00:00,Unknown,16x Chaos Orb,Chaos Orb,StackableCurrency,,16,
2026-01-15T21:44:47.6666874+00:00,Unknown,Coronal Maul,Coronal Maul,Two Hand Mace,Rare,,Enchantment Attribute Requirement
2026-01-15T21:45:24.0729974+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:45:24.0730312+00:00,Unknown,Replica Trypanon,Great Mallet,Two Hand Mace,Unique,,
2026-01-15T21:45:26.9277309+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:45:26.9277419+00:00,Unknown,Replica Trypanon,Great Mallet,Two Hand Mace,Unique,,
2026-01-15T21:45:27.4333828+00:00,Unknown,Karui Sceptre,Karui Sceptre,Sceptre,Rare,,Enchantment Mana Modifier Effect
2026-01-15T21:45:27.4334125+00:00,Unknown,Replica Paradoxica,Vaal Rapier,Thrusting One Hand Sword,Unique,,
2026-01-15T21:45:37.5035330+00:00,Unknown,20x Vaal Orb,Vaal Orb,StackableCurrency,,20,
2026-01-15T21:45:39.4608075+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:45:41.3559180+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:45:43.9504710+00:00,Unknown,Karui Sceptre,Karui Sceptre,Sceptre,Rare,,Enchantment Mana Modifier Effect
2026-01-15T21:45:43.9505211+00:00,Unknown,Replica Paradoxica,Vaal Rapier,Thrusting One Hand Sword,Unique,,
2026-01-15T21:45:45.0704606+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:46:16.9670392+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:46:16.9670790+00:00,Unknown,Great White Claw,Great White Claw,Claw,Rare,,Enchantment Attribute Requirement
2026-01-15T21:46:16.9670968+00:00,Unknown,Replica Voideye,Unset Ring,Ring,Unique,,
2026-01-15T21:46:18.1189296+00:00,Unknown,Replica Earendel's Embrace,Grinning Fetish,Sceptre,Unique,,
2026-01-15T21:46:18.1189406+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:47:41.2539109+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-15T21:47:42.7462753+00:00,Unknown,Eclipse Staff,Eclipse Staff,Staff,Rare,,Enchantment Caster Damage Modifier Effect and White Sockets
2026-01-15T21:47:42.7463403+00:00,Unknown,19x Chaos Orb,Chaos Orb,StackableCurrency,,19,
2026-01-15T21:47:42.7463475+00:00,Unknown,15x Vaal Orb,Vaal Orb,StackableCurrency,,15,
2026-01-15T21:47:43.8377963+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:47:43.8378059+00:00,Unknown,Glorious Plate,Glorious Plate,Body Armour,Rare,,Enchantment Resistance Modifier Effect and Life Modifier Effect Penalty
2026-01-15T21:48:36.2340355+00:00,Unknown,Infernal Blade,Infernal Blade,Rune Dagger,Rare,,
2026-01-15T21:48:36.2340796+00:00,Unknown,Replica Harvest,Jasper Chopper,Two Hand Axe,Unique,,
2026-01-15T21:48:36.2340834+00:00,Unknown,Replica Atziri's Acuity,Vaal Gauntlets,Gloves,Unique,,
2026-01-15T21:48:40.8402458+00:00,Unknown,Replica Twyzel,Blasting Wand,Wand,Unique,,
2026-01-15T21:48:40.8402912+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-15T21:48:58.8742580+00:00,Unknown,17x Chaos Orb,Chaos Orb,StackableCurrency,,17,
2026-01-15T21:50:00.3030846+00:00,Unknown,Paladin's Hauberk,Paladin's Hauberk,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-15T21:50:00.3031048+00:00,Unknown,Varnished Coat,Varnished Coat,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-15T21:50:00.3031095+00:00,Unknown,Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-15T21:50:02.4495012+00:00,Unknown,Paladin's Hauberk,Paladin's Hauberk,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-15T21:50:06.6948903+00:00,Unknown,Paladin's Hauberk,Paladin's Hauberk,Body Armour,Rare,,Enchantment Defence Modifier Effect
2026-01-15T21:50:06.6949043+00:00,Unknown,Varnished Coat,Varnished Coat,Body Armour,Rare,,Enchantment Attribute Requirements
2026-01-15T21:50:06.6949091+00:00,Unknown,Phantom Mace,Phantom Mace,One Hand Mace,Rare,,Enchantment Cold Modifier Effect and White Sockets
2026-01-15T21:50:10.8902240+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-15T21:50:10.8902386+00:00,Unknown,Replica Inya's Epiphany,Arcanist Slippers,Boots,Unique,,
2026-01-15T21:50:51.1543268+00:00,Unknown,Replica Hinekora's Sight,Onyx Amulet,Amulet,Unique,,
2026-01-15T21:50:51.1543518+00:00,Unknown,Replica Allure,Vaal Claw,Claw,Unique,,
2026-01-15T21:50:51.6305709+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:50:51.6305938+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-15T21:50:51.6306080+00:00,Unknown,15x Orb of Binding,Orb of Binding,StackableCurrency,,15,
2026-01-15T21:51:03.2786879+00:00,Unknown,Replica Hinekora's Sight,Onyx Amulet,Amulet,Unique,,
2026-01-15T21:51:04.2933558+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:51:04.2933923+00:00,Unknown,Replica Allelopathy,Satin Gloves,Gloves,Unique,,
2026-01-15T21:51:07.6962311+00:00,Unknown,Replica Hinekora's Sight,Onyx Amulet,Amulet,Unique,,
2026-01-15T21:51:36.2089114+00:00,Unknown,Thief's Trinket,Thief's Trinket,Trinket,Rare,,
2026-01-15T21:51:36.2089414+00:00,Unknown,19x Cartographer's Chisel,Cartographer's Chisel,StackableCurrency,,19,
2026-01-15T21:51:36.8331480+00:00,Unknown,Replica Infractem,Decimation Bow,Bow,Unique,,
2026-01-15T21:51:36.8331761+00:00,Unknown,Replica Quill Rain,Short Bow,Bow,Unique,,
2026-01-15T21:51:36.8331796+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-15T21:52:17.9078301+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:52:17.9078555+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:52:18.9574913+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-15T21:52:18.9575116+00:00,Unknown,Replica Paradoxica,Vaal Rapier,Thrusting One Hand Sword,Unique,,
2026-01-15T21:52:18.9575146+00:00,Unknown,Void Sceptre,Void Sceptre,Sceptre,Rare,,Enchantment Caster Damage Modifier Effect and No Blue Sockets
2026-01-15T21:52:28.1605809+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:52:28.1606031+00:00,Unknown,Replica Veil of the Night,Great Helmet,Helmet,Unique,,
2026-01-15T21:52:28.1606055+00:00,Unknown,Void Sceptre,Void Sceptre,Sceptre,Rare,,Enchantment Caster Damage Modifier Effect and No Blue Sockets
2026-01-15T21:52:29.3263988+00:00,Unknown,Replica Paradoxica,Vaal Rapier,Thrusting One Hand Sword,Unique,,
2026-01-15T21:52:29.3264079+00:00,Unknown,Replica Bloodplay,Stiletto,Dagger,Unique,,
2026-01-15T21:53:24.6041262+00:00,Unknown,1x Tailoring Orb,Tailoring Orb,StackableCurrency,,1,
2026-01-15T21:53:24.6041356+00:00,Unknown,Loricated Ringmail,Loricated Ringmail,Body Armour,Rare,,Enchantment Attribute Modifier Effect and White Socket
2026-01-15T21:53:24.6041649+00:00,Unknown,16x Orb of Scouring,Orb of Scouring,StackableCurrency,,16,
2026-01-15T21:53:26.2690781+00:00,Unknown,16x Orb of Scouring,Orb of Scouring,StackableCurrency,,16,
2026-01-15T21:53:26.2690863+00:00,Unknown,Convening Wand,Convening Wand,Wand,Rare,,Enchantment Fire Modifier Effect and No Blue Sockets
2026-01-15T21:54:23.0418471+00:00,Unknown,Replica Voidwalker,Murder Boots,Boots,Unique,,
2026-01-15T21:54:23.0418727+00:00,Unknown,Replica Alpha's Howl,Sinner Tricorne,Helmet,Unique,,
2026-01-15T21:54:23.3741304+00:00,Unknown,Replica Bitterdream,Shadow Sceptre,Sceptre,Unique,,
2026-01-15T21:54:23.3741461+00:00,Unknown,Replica Doedre's Damning,Paua Ring,Ring,Unique,,
